restaurant_code,restaurant_name_as_listed,year,rank,list_type,confidence,match_method,evidence_source,status
rest_0266,Steirereck,2022,13,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07; match note: Historical listings use the short form ""Steirereck""; catalogue carries the full official name ""Steirereck im Stadtpark"", same Vienna venue.",proposed
rest_0136,Don Julio,2022,14,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0308,Reale,2022,15,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0312,Elkano,2022,16,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0297,Alchemist,2022,18,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0316,Piazza Duomo,2022,19,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0532,Den,2022,20,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0356,Mugaritz,2022,21,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Errenteria, Gipuzkoa, near San Sebastian) across all years; press commonly labels it ""San Sebastian"".",proposed
rest_0322,Septime,2022,22,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0137,The Chairman,2022,24,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0321,Frantzén,2022,25,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07; match note: Same Stockholm venue under its 2013-era name ""Frantzén/Lindeberg"" (Björn Frantzén and Daniel Lindeberg's original partnership name); catalogue lists it under the current name ""Frantzén"".",proposed
rest_0193,Restaurant Tim Raue,2022,26,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0165,Hof Van Cleve,2022,27,top_50,medium,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0319,Florilège,2022,30,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0327,Arpège,2022,31,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0141,Mayta,2022,32,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0302,Atomix,2022,33,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0424,Hiša Franko,2022,34,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0125,Odette,2022,36,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0474,Jordnær,2022,38,top_50,medium,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07; match note: Jordnær relocated to Gentofte (Copenhagen suburb) in 2021; both W50B appearances post-date the move and press loosely labels it ""Copenhagen"".",proposed
rest_0307,Sorn,2022,39,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0237,Schloss Schauenstein,2022,40,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0326,La Cime,2022,41,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0333,Quique Dacosta,2022,42,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0138,Boragó,2022,43,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0059,Le Bernardin,2022,44,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0310,Narisawa,2022,45,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0324,Belcanto,2022,46,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0305,Ikoyi,2022,49,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0736,SingleThread,2022,50,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2022 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0310,Narisawa,2023,51,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0165,Hof Van Cleve,2023,52,extended_51_100,medium,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0307,Sorn,2023,56,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0474,Jordnær,2023,57,extended_51_100,medium,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07; match note: Jordnær relocated to Gentofte (Copenhagen suburb) in 2021; both W50B appearances post-date the move and press loosely labels it ""Copenhagen"".",proposed
rest_0140,Lasai,2023,58,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0139,Mérito,2023,59,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0326,La Cime,2023,60,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0764,Chef's Table at Brooklyn Fare,2023,61,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0327,Arpège,2023,62,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0071,Neolokal,2023,63,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0336,Aponiente,2023,64,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0112,Turk Fatih Tutak,2023,66,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0736,SingleThread,2023,68,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0126,Zén,2023,69,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0311,Sühring,2023,72,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0318,Nusara,2023,74,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0212,Tantris,2023,77,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0338,Azurmendi,2023,81,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0317,Enigma,2023,82,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0502,Sazenka,2023,83,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0383,Enrico Bartolini,2023,85,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07; match note: Same venue ""Enrico Bartolini al MUDEC"" (Milan); historical listing drops the ""al MUDEC"" suffix.",proposed
rest_0303,Potong,2023,88,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0313,Mingles,2023,89,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0301,Wing,2023,90,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0323,Kadeau,2023,91,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0375,Ricard Camarena Restaurant,2023,96,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0746,Saison,2023,98,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 51-100 list, retrieved 2026-08-07",proposed
rest_0331,Disfrutar,2023,2,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0044,Diverxo,2023,3,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0296,Asador Etxebarri,2023,4,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Axpe, municipality of Atxondo, Biscay) across all years; ""Axte""/""Atxondo"" are spelling/administrative variants of Axpe.",proposed
rest_0297,Alchemist,2023,5,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0134,Maido,2023,6,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0306,Lido 84,2023,7,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0302,Atomix,2023,8,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0132,Quintonil,2023,9,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0300,Table by Bruno Verjus,2023,10,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0128,Trèsind Studio,2023,11,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0133,Pujol,2023,13,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0125,Odette,2023,14,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0314,Le Du,2023,15,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0308,Reale,2023,16,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0298,Gaggan Anand,2023,17,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07; match note: Same Bangkok venue ""Gaggan""; 2023 listing uses chef's full name Gaggan Anand.",proposed
rest_0266,Steirereck,2023,18,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07; match note: Historical listings use the short form ""Steirereck""; catalogue carries the full official name ""Steirereck im Stadtpark"", same Vienna venue.",proposed
rest_0136,Don Julio,2023,19,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0333,Quique Dacosta,2023,20,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0532,Den,2023,21,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0312,Elkano,2023,22,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0329,Kol,2023,23,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0322,Septime,2023,24,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0324,Belcanto,2023,25,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0237,Schloss Schauenstein,2023,26,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0319,Florilège,2023,27,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0135,Kjolle,2023,28,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0138,Boragó,2023,29,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0321,Frantzén,2023,30,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07; match note: Same Stockholm venue under its 2013-era name ""Frantzén/Lindeberg"" (Björn Frantzén and Daniel Lindeberg's original partnership name); catalogue lists it under the current name ""Frantzén"".",proposed
rest_0356,Mugaritz,2023,31,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Errenteria, Gipuzkoa, near San Sebastian) across all years; press commonly labels it ""San Sebastian"".",proposed
rest_0424,Hiša Franko,2023,32,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0325,Uliassi,2023,34,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0305,Ikoyi,2023,35,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0304,Plénitude,2023,36,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0299,Sézanne,2023,37,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0193,Restaurant Tim Raue,2023,40,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0315,Le Calandre,2023,41,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Rubano, Province of Padua) across all years; ""Padua"" is the metro-area label.",proposed
rest_0316,Piazza Duomo,2023,42,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0059,Le Bernardin,2023,44,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0320,Orfali Bros Bistro,2023,46,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07; match note: Same Dubai venue; historical listings append ""Bistro"" to the catalogue name ""Orfali Bros"".",proposed
rest_0141,Mayta,2023,47,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0328,Rosetta,2023,49,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0137,The Chairman,2023,50,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2023 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0315,Le Calandre,2024,51,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07; match note: Same venue (Rubano, Province of Padua) across all years; ""Padua"" is the metro-area label.",proposed
rest_0309,Atelier Moessmer Norbert Niederkofler,2024,52,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0323,Kadeau,2024,54,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0139,Mérito,2024,55,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0310,Narisawa,2024,56,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0303,Potong,2024,57,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0140,Lasai,2024,58,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0317,Enigma,2024,59,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0156,Bozar,2024,63,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0320,Orfali Bros Bistro,2024,64,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07; match note: Same Dubai venue; historical listings append ""Bistro"" to the catalogue name ""Orfali Bros"".",proposed
rest_0326,La Cime,2024,66,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0059,Le Bernardin,2024,71,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0336,Aponiente,2024,72,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0318,Nusara,2024,74,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0356,Mugaritz,2024,81,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07; match note: Same venue (Errenteria, Gipuzkoa, near San Sebastian) across all years; press commonly labels it ""San Sebastian"".",proposed
rest_0182,Restaurant Jan,2024,84,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0212,Tantris,2024,88,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0745,Smyth,2024,90,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0071,Neolokal,2024,91,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0502,Sazenka,2024,93,extended_51_100,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 51-100 list, retrieved 2026-08-07",proposed
rest_0331,Disfrutar,2024,1,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0296,Asador Etxebarri,2024,2,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07; match note: Same venue (Axpe, municipality of Atxondo, Biscay) across all years; ""Axte""/""Atxondo"" are spelling/administrative variants of Axpe.",proposed
rest_0300,Table by Bruno Verjus,2024,3,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0044,Diverxo,2024,4,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0134,Maido,2024,5,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0302,Atomix,2024,6,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0132,Quintonil,2024,7,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0297,Alchemist,2024,8,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0298,Gaggan,2024,9,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0136,Don Julio,2024,10,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0322,Septime,2024,11,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0306,Lido 84,2024,12,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0128,Trèsind Studio,2024,13,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0333,Quique Dacosta,2024,14,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0299,Sézanne,2024,15,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0135,Kjolle,2024,16,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0329,Kol,2024,17,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0304,Plénitude,2024,18,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0308,Reale,2024,19,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0301,Wing,2024,20,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0319,Florilège,2024,21,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0266,Steirereck,2024,22,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07; match note: Historical listings use the short form ""Steirereck""; catalogue carries the full official name ""Steirereck im Stadtpark"", same Vienna venue.",proposed
rest_0311,Sühring,2024,23,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0125,Odette,2024,24,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0137,The Chairman,2024,26,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0312,Elkano,2024,28,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0138,Boragó,2024,29,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0193,Restaurant Tim Raue,2024,30,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0324,Belcanto,2024,31,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0532,Den,2024,32,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0133,Pujol,2024,33,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0328,Rosetta,2024,34,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0321,Frantzén,2024,35,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07; match note: Same Stockholm venue under its 2013-era name ""Frantzén/Lindeberg"" (Björn Frantzén and Daniel Lindeberg's original partnership name); catalogue lists it under the current name ""Frantzén"".",proposed
rest_0307,Sorn,2024,38,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0316,Piazza Duomo,2024,39,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
rest_0314,Le Du,2024,40,top_50,high,code_plus_country,"theworlds50best.com, The World's 50 Best Restaurants 2024 list (past-lists archive), retrieved 2026-08-07",proposed
